#time	SIM_15/
820.20	223.00
820.80	227.00
821.40	226.80
822.00	231.80
822.60	225.40
823.20	227.40
823.80	242.10
824.40	232.70
825.00	234.60
825.60	235.80
826.20	232.40
826.80	236.30
827.40	240.90
828.00	228.30
828.60	234.60
829.20	229.80
829.80	228.40
830.40	233.40
831.00	243.20
831.60	245.00
832.20	236.50
832.80	233.20
833.40	232.60
834.00	238.00
834.60	230.40
835.20	231.20
835.80	231.30
836.40	231.10
837.00	243.20
837.60	243.70
838.20	242.40
838.80	250.00
839.40	248.30
840.00	247.40
840.60	235.00
841.20	238.50
841.80	247.50
842.40	233.40
843.00	228.70
843.60	236.00
844.20	229.80
844.80	236.00
845.40	238.70
846.00	243.10
846.60	239.50
847.20	233.70
847.80	235.30
848.40	233.40
849.00	241.30
849.60	231.80
850.20	237.10
850.80	237.00
851.40	242.40
852.00	228.40
852.60	239.40
853.20	239.90
853.80	230.80
854.40	240.00
855.00	235.50
855.60	236.20
856.20	241.20
856.80	245.30
857.40	237.90
858.00	240.80
858.60	243.80
859.20	233.50
859.80	242.00
860.40	245.40
861.00	246.90
861.60	241.40
862.20	240.70
862.80	237.90
863.40	243.30
864.00	245.80
864.60	233.60
865.20	225.80
865.80	231.50
866.40	234.70
867.00	231.70
867.60	226.00
868.20	232.20
868.80	228.10
869.40	220.00
870.00	229.90
870.60	226.70
871.20	228.50
871.80	229.70
872.40	229.70
873.00	229.50
873.60	226.70
874.20	228.40
874.80	225.00
875.40	219.30
876.00	220.80
876.60	228.60
877.20	221.80
877.80	226.60
878.40	233.40
879.00	233.40
879.60	225.10
880.20	220.00
880.80	232.00
881.40	226.40
882.00	229.90
882.60	233.40
883.20	233.00
883.80	235.50
884.40	230.20
885.00	235.30
885.60	224.30
886.20	232.10
886.80	232.20
887.40	237.00
888.00	237.20
888.60	247.30
889.20	237.70
889.80	239.70
890.40	246.30
891.00	241.80
891.60	238.10
892.20	239.30
892.80	239.90
893.40	244.70
894.00	239.10
894.60	244.50
895.20	241.40
895.80	239.40
896.40	237.00
897.00	242.60
897.60	237.30
898.20	235.00
898.80	234.20
899.40	228.90
900.00	239.00
900.60	231.20
901.20	234.80
901.80	242.20
902.40	233.30
903.00	239.10
903.60	233.40
904.20	238.30
904.80	229.10
905.40	239.60
906.00	242.20
906.60	238.50
907.20	237.90
907.80	245.00
908.40	247.20
909.00	236.00
909.60	236.60
910.20	241.40
910.80	232.70
911.40	228.10
912.00	222.90
912.60	232.40
913.20	237.50
913.80	232.90
914.40	232.80
915.00	235.00
915.60	233.70
916.20	236.00
916.80	234.70
917.40	240.30
918.00	233.10
918.60	238.90
919.20	236.10
919.80	239.30
920.40	244.10
921.00	242.00
921.60	230.30
922.20	226.80
922.80	222.60
923.40	228.40
924.00	217.90
924.60	227.20
925.20	235.80
925.80	231.90
926.40	224.60
927.00	230.20
927.60	230.90
928.20	234.00
928.80	227.90
929.40	234.90
930.00	229.00
930.60	233.00
931.20	238.60
931.80	232.50
932.40	232.80
933.00	225.60
933.60	237.40
934.20	234.00
934.80	231.50
935.40	228.00
936.00	229.80
936.60	215.90
937.20	212.90
937.80	213.00
938.40	220.30
939.00	227.50
939.60	226.50
940.20	224.00
940.80	236.30
941.40	230.50
942.00	235.10
942.60	227.10
943.20	225.50
943.80	217.80
944.40	225.80
945.00	230.80
945.60	224.30
946.20	227.50
946.80	228.80
947.40	228.30
948.00	227.80
948.60	229.10
949.20	241.30
949.80	237.00
950.40	243.70
951.00	238.70
951.60	240.70
952.20	240.60
952.80	235.80
953.40	232.70
954.00	242.10
954.60	244.70
955.20	237.90
955.80	242.00
956.40	235.30
957.00	241.10
957.60	236.40
958.20	233.90
958.80	245.40
959.40	241.30
960.00	243.60
960.60	246.20
961.20	235.30
961.80	249.00
962.40	244.00
963.00	236.50
963.60	235.40
964.20	242.80
964.80	244.80
965.40	243.60
966.00	243.30
966.60	245.20
967.20	241.00
967.80	237.20
968.40	247.10
969.00	243.20
969.60	240.40
970.20	241.20
970.80	237.80
971.40	243.30
972.00	239.20
972.60	237.60
973.20	234.30
973.80	234.30
974.40	237.00
975.00	234.70
975.60	237.00
976.20	234.50
976.80	236.70
977.40	239.10
978.00	234.80
978.60	239.40
979.20	236.50
979.80	229.30
980.40	233.60
981.00	245.80
981.60	246.80
982.20	238.10
982.80	227.60
983.40	231.20
984.00	222.40
984.60	232.80
985.20	231.00
985.80	234.10
986.40	239.10
987.00	245.30
987.60	244.50
988.20	245.20
988.80	244.10
989.40	238.70
990.00	237.90
990.60	239.90
991.20	234.90
991.80	232.20
992.40	233.70
993.00	239.20
993.60	239.30
994.20	245.40
994.80	244.00
995.40	239.00
996.00	239.10
996.60	238.30
997.20	241.70
997.80	241.90
998.40	239.80
